"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"Release"
"8883841000033116"	"23560311000001107"	"Fentanyl 800microgram buccal films sugar free"	"Fentanyl 800microgram buccal films sugar free"	"Buccal film"	"Buccal"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"8962341000033111"	"23682311000001104"	"Mezolar Matrix 37.5microgram/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 37.5microgram/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"37.500microgram/1.000hour"	""	""
"8962241000033118"	"23707711000001107"	"Fentanyl 37.5microgram/hour transdermal patches"	"Fentanyl 37.5microgram/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"37.500microgram/1.000hour"	""	""
"9178141000033117"	"24446611000001102"	"Fentanyl 133microgram sublingual tablets sugar free"	"Fentanyl 133microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"133.000microgram"	"4070200"	""
"9178441000033113"	"24406811000001106"	"Recivit 133microgram sublingual tablets (Grunenthal Ltd)"	"Recivit 133microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"133.000microgram"	"4070200"	""
"9178541000033114"	"24407111000001101"	"Recivit 267microgram sublingual tablets (Grunenthal Ltd)"	"Recivit 267microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"267.000microgram"	"4070200"	""
"9178241000033112"	"24446711000001106"	"Fentanyl 267microgram sublingual tablets sugar free"	"Fentanyl 267microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"267.000microgram"	"4070200"	""
"9178341000033119"	"24446811000001103"	"Fentanyl 533microgram sublingual tablets sugar free"	"Fentanyl 533microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"533.000microgram"	"4070200"	""
"9178741000033118"	"24407411000001106"	"Recivit 533microgram sublingual tablets (Grunenthal Ltd)"	"Recivit 533microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"533.000microgram"	"4070200"	""
"2925141000033115"	"36119811000001108"	"Fentanyl 100micrograms/2ml solution for injection ampoules"	"Fentanyl 100micrograms/2ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Fentanyl citrate"	"50.000microgram/1.000ml"	"15010403"	""
"2925241000033110"	"3982811000001106"	"Sublimaze 100micrograms/2ml solution for injection ampoules (Janssen-Cilag Ltd)"	"Sublimaze 100micrograms/2ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Fentanyl citrate"	"50.000microgram/1.000ml"	"15010403"	""
"9204641000033111"	"24561011000001103"	"Mylafent 100micrograms/hour transdermal patches (Mylan)"	"Mylafent 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"6441141000033115"	"19487511000001109"	"Fencino 100micrograms/hour transdermal patches (Ethypharm UK Ltd)"	"Fencino 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"10597841000033112"	"30003011000001102"	"Yemex 100micrograms/hour transdermal patches (Sandoz Ltd)"	"Yemex 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"574941000033113"	"36119911000001103"	"Fentanyl 100micrograms/hour transdermal patches"	"Fentanyl 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	"4070200"	""
"8884341000033111"	"35359911000001100"	"Opiodur 100micrograms/hour transdermal patches (RX Farma)"	"Opiodur 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"490241000033114"	"2838111000001106"	"Durogesic 100micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic 100micrograms transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	"4070200"	""
"3248341000033116"	"9090311000001106"	"Durogesic DTrans 100micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic DTrans 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"3333141000033119"	"9508911000001105"	"Tilofyl 100micrograms/hour transdermal patches (Tillomed Laboratories Ltd)"	"Tilofyl 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"4386941000033118"	"12882611000001105"	"Mezolar Matrix 100micrograms/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"4426041000033116"	"12875111000001103"	"Fentalis Reservoir 100micrograms/hour transdermal patches (Sandoz Ltd)"	"Fentalis Reservoir 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"4503141000033112"	"13568111000001108"	"Osmach 100micrograms/hour transdermal patches (Ratiopharm UK Ltd)"	"Osmach 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"4023041000033118"	"11085911000001105"	"Matrifen 100micrograms/hour transdermal patches (Teva UK Ltd)"	"Matrifen 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"4956341000033116"	"15303011000001109"	"Osmanil 100micrograms/hour transdermal patches (Zentiva)"	"Osmanil 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"5007341000033110"	"15363811000001104"	"Victanyl 100micrograms/hour transdermal patches (Actavis UK Ltd)"	"Victanyl 100micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"100.000microgram/1.000hour"	""	""
"10598141000033119"	"30002011000001106"	"Yemex 25micrograms/hour transdermal patches (Sandoz Ltd)"	"Yemex 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"6440841000033116"	"19486911000001100"	"Fencino 25micrograms/hour transdermal patches (Ethypharm UK Ltd)"	"Fencino 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"10336841000033116"	"24560411000001103"	"Mylafent 25micrograms/hour transdermal patches (Mylan)"	"Mylafent 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"8884541000033116"	"35359311000001101"	"Opiodur 25micrograms/hour transdermal patches (RX Farma)"	"Opiodur 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"575041000033113"	"36120011000001101"	"Fentanyl 25micrograms/hour transdermal patches"	"Fentanyl 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	"4070200"	""
"5007441000033116"	"15363211000001100"	"Victanyl 25micrograms/hour transdermal patches (Actavis UK Ltd)"	"Victanyl 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"4956041000033118"	"15302411000001109"	"Osmanil 25micrograms/hour transdermal patches (Zentiva)"	"Osmanil 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"4022741000033113"	"11084911000001106"	"Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd)"	"Matrifen 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"4502841000033111"	"13567511000001103"	"Osmach 25micrograms/hour transdermal patches (Teva UK Ltd)"	"Osmach 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"4426341000033119"	"12874811000001109"	"Fentalis Reservoir 25micrograms/hour transdermal patches (Sandoz Ltd)"	"Fentalis Reservoir 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"4387041000033117"	"12881711000001108"	"Mezolar Matrix 25micrograms/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"3333041000033118"	"9508011000001106"	"Tilofyl 25micrograms/hour transdermal patches (Tillomed Laboratories Ltd)"	"Tilofyl 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"3248041000033118"	"9089711000001102"	"Durogesic DTrans 25micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic DTrans 25micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	""	""
"490341000033116"	"2837011000001109"	"Durogesic 25micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic 25micrograms transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"25.000microgram/1.000hour"	"4070200"	""
"567341000033114"	"36120111000001100"	"Fentanyl 500micrograms/10ml solution for injection ampoules"	"Fentanyl 500micrograms/10ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Fentanyl citrate"	"50.000microgram/1.000ml"	"15010403"	""
"1391341000033118"	"4522311000001102"	"Sublimaze 500micrograms/10ml solution for injection ampoules (Piramal Critical Care Ltd)"	"Sublimaze 500micrograms/10ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Fentanyl citrate"	"50.000microgram/1.000ml"	"15010403"	""
"9204441000033114"	"24560611000001100"	"Mylafent 50micrograms/hour transdermal patches (Mylan)"	"Mylafent 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"6440941000033112"	"19487111000001100"	"Fencino 50micrograms/hour transdermal patches (Ethypharm UK Ltd)"	"Fencino 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"10598041000033118"	"30002211000001101"	"Yemex 50micrograms/hour transdermal patches (Sandoz Ltd)"	"Yemex 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"575141000033112"	"36120211000001106"	"Fentanyl 50micrograms/hour transdermal patches"	"Fentanyl 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	"4070200"	""
"8884641000033115"	"35359511000001107"	"Opiodur 50micrograms/hour transdermal patches (RX Farma)"	"Opiodur 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"490441000033110"	"2836411000001102"	"Durogesic 50micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic 50micrograms transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	"4070200"	""
"3248141000033119"	"9089911000001100"	"Durogesic DTrans 50micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic DTrans 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"3332941000033111"	"9508211000001101"	"Tilofyl 50micrograms/hour transdermal patches (Tillomed Laboratories Ltd)"	"Tilofyl 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"4386741000033116"	"12882011000001103"	"Mezolar Matrix 50micrograms/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"4426241000033112"	"12874911000001104"	"Fentalis Reservoir 50micrograms/hour transdermal patches (Sandoz Ltd)"	"Fentalis Reservoir 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"4502941000033115"	"13567711000001108"	"Osmach 50micrograms/hour transdermal patches (Teva UK Ltd)"	"Osmach 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"4022841000033115"	"11085311000001109"	"Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd)"	"Matrifen 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"4956141000033119"	"15302611000001107"	"Osmanil 50micrograms/hour transdermal patches (Zentiva)"	"Osmanil 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"5007541000033115"	"15363411000001101"	"Victanyl 50micrograms/hour transdermal patches (Actavis UK Ltd)"	"Victanyl 50micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"50.000microgram/1.000hour"	""	""
"10597941000033116"	"30002711000001108"	"Yemex 75micrograms/hour transdermal patches (Sandoz Ltd)"	"Yemex 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"6441041000033119"	"19487311000001103"	"Fencino 75micrograms/hour transdermal patches (Ethypharm UK Ltd)"	"Fencino 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"9204541000033110"	"24560811000001101"	"Mylafent 75micrograms/hour transdermal patches (Mylan)"	"Mylafent 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"8884741000033112"	"35359711000001102"	"Opiodur 75micrograms/hour transdermal patches (RX Farma)"	"Opiodur 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"575241000033117"	"36120311000001103"	"Fentanyl 75micrograms/hour transdermal patches"	"Fentanyl 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	"4070200"	""
"5007241000033117"	"15363611000001103"	"Victanyl 75micrograms/hour transdermal patches (Actavis UK Ltd)"	"Victanyl 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"4956241000033114"	"15302811000001106"	"Osmanil 75micrograms/hour transdermal patches (Zentiva)"	"Osmanil 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"4022941000033111"	"11085711000001108"	"Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd)"	"Matrifen 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"4503041000033113"	"13567911000001105"	"Osmach 75micrograms/hour transdermal patches (Teva UK Ltd)"	"Osmach 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"4426141000033117"	"12875011000001104"	"Fentalis Reservoir 75micrograms/hour transdermal patches (Sandoz Ltd)"	"Fentalis Reservoir 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"4386841000033114"	"12882411000001107"	"Mezolar Matrix 75micrograms/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"3332841000033115"	"9508511000001103"	"Tilofyl 75micrograms/hour transdermal patches (Tillomed Laboratories Ltd)"	"Tilofyl 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"3248241000033114"	"9090111000001109"	"Durogesic DTrans 75micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic DTrans 75micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	""	""
"490541000033111"	"2836711000001108"	"Durogesic 75micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic 75micrograms transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"75.000microgram/1.000hour"	"4070200"	""
"728641000033114"	"322665006"	"Hydromorphone 1.3mg capsules"	"Hydromorphone 1.3mg capsules"	"Capsule"	"Oral"	"Hydromorphone hydrochloride"	"1.300mg"	"4070200"	""
"1029141000033112"	"3836411000001105"	"Palladone 1.3mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone 1.3mg capsules"	"Capsule"	"Oral"	"Hydromorphone hydrochloride"	"1.300mg"	"4070200"	""
"1029241000033117"	"3837511000001106"	"Palladone 2.6mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone 2.6mg capsules"	"Capsule"	"Oral"	"Hydromorphone hydrochloride"	"2.600mg"	"4070200"	""
"728741000033117"	"322667003"	"Hydromorphone 2.6mg capsules"	"Hydromorphone 2.6mg capsules"	"Capsule"	"Oral"	"Hydromorphone hydrochloride"	"2.600mg"	"4070200"	""
"11749841000033117"	"33362711000001107"	"Palladone 50mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd)"	"Palladone 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"50.000mg/1.000ml"	""	""
"3907041000033112"	"15774711000001101"	"Hydromorphone 50mg/1ml solution for injection ampoules"	"Hydromorphone 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"50.000mg/1.000ml"	""	""
"5008941000033113"	"19822311000001101"	"Hydromorphone 20mg/1ml solution for injection ampoules"	"Hydromorphone 20mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"20.000mg/1.000ml"	""	""
"11749741000033110"	"33360511000001103"	"Palladone 20mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd)"	"Palladone 20mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"20.000mg/1.000ml"	""	""
"5009041000033116"	"36057111000001108"	"Hydromorphone 10mg/1ml solution for injection ampoules"	"Hydromorphone 10mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"10.000mg/1.000ml"	""	""
"11749641000033118"	"33367711000001109"	"Palladone 10mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd)"	"Palladone 10mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"10.000mg/1.000ml"	""	""
"738241000033114"	"36057211000001102"	"Hydromorphone 16mg modified-release capsules"	"Hydromorphone 16mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"16.000mg"	"4070200"	""
"1036641000033110"	"4001411000001107"	"Palladone SR 16mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone SR 16mg capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"16.000mg"	"4070200"	""
"738441000033110"	"36057311000001105"	"Hydromorphone 24mg modified-release capsules"	"Hydromorphone 24mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"24.000mg"	"4070200"	""
"1036841000033111"	"4004111000001104"	"Palladone SR 24mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone SR 24mg capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"24.000mg"	"4070200"	""
"738341000033116"	"36057411000001103"	"Hydromorphone 2mg modified-release capsules"	"Hydromorphone 2mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"2.000mg"	"4070200"	""
"1036741000033118"	"3869411000001108"	"Palladone SR 2mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone SR 2mg capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"2.000mg"	"4070200"	""
"11749441000033115"	"36057511000001104"	"Hydromorphone 2mg/1ml solution for injection ampoules"	"Hydromorphone 2mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"2.000mg/1.000ml"	""	""
"11749541000033119"	"33367011000001107"	"Palladone 2mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd)"	"Palladone 2mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Hydromorphone hydrochloride"	"2.000mg/1.000ml"	""	""
"738541000033111"	"36057611000001100"	"Hydromorphone 4mg modified-release capsules"	"Hydromorphone 4mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"4.000mg"	"4070200"	""
"1036941000033115"	"3838511000001105"	"Palladone SR 4mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone SR 4mg capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"4.000mg"	"4070200"	""
"738641000033112"	"36057711000001109"	"Hydromorphone 8mg modified-release capsules"	"Hydromorphone 8mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"8.000mg"	"4070200"	""
"1037041000033119"	"3870411000001105"	"Palladone SR 8mg capsules (Napp Pharmaceuticals Ltd)"	"Palladone SR 8mg capsules"	"Modified-release capsule"	"Oral"	"Hydromorphone hydrochloride"	"8.000mg"	"4070200"	""
"896341000033113"	"333936002"	"Meptazinol 200mg tablets"	"Meptazinol 200mg tablets"	"Tablet"	"Oral"	"Meptazinol hydrochloride"	"200.000mg"	"4070200"	""
"896441000033119"	"234611000001101"	"Meptid 200mg tablets (Almirall Ltd)"	"Meptid 200mg tablets"	"Tablet"	"Oral"	"Meptazinol hydrochloride"	"200.000mg"	"4070200"	""
"878241000033110"	"171011000001105"	"Meptid 100mg/1ml solution for injection ampoules (Almirall Ltd)"	"Meptid 100mg/1ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Meptazinol hydrochloride"	"100.000mg/1.000ml"	"4070200"	""
"878141000033115"	"333937006"	"Meptazinol 100mg/1ml solution for injection ampoules"	"Meptazinol 100mg/1ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Meptazinol hydrochloride"	"100.000mg/1.000ml"	"4070200"	""
"1080541000033116"	"462111000001108"	"Physeptone 5mg tablets (Martindale Pharmaceuticals Ltd)"	"Physeptone 5mg tablets"	"Tablet"	"Oral"	"Methadone hydrochloride"	"5.000mg"	"4070200"	""
"897141000033112"	"322591003"	"Methadone 5mg tablets"	"Methadone 5mg tablets"	"Tablet"	"Oral"	"Methadone hydrochloride"	"5.000mg"	"4070200"	""
"2092941000033111"	"4317311000001105"	"Methadone hydrochloride powder"	"Methadone hydrochloride powder"	"Not applicable"	"Route of administration not applicable"	"Methadone hydrochloride"	"1.000mg/1.000mg"	""	""
"2659341000033116"	"5709011000001107"	"Methadone 50mg/2ml solution for injection ampoules"	"Methadone 50mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"25.000mg/1.000ml"	"4100300"	""
"3030741000033111"	"5645711000001106"	"Synastone 50mg/2ml solution for injection ampoules (Auden McKenzie (Pharma Division) Ltd)"	"Synastone 50mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"25.000mg/1.000ml"	"4100300"	""
"5836741000033118"	"8449111000001100"	"Physeptone 50mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)"	"Physeptone 50mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"25.000mg/1.000ml"	""	""
"5836641000033110"	"8450011000001106"	"Physeptone 50mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)"	"Physeptone 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"50.000mg/1.000ml"	""	""
"3030641000033119"	"5643711000001105"	"Synastone 50mg/1ml solution for injection ampoules (Auden McKenzie (Pharma Division) Ltd)"	"Synastone 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"50.000mg/1.000ml"	"4100300"	""
"883141000033115"	"5709211000001102"	"Methadone 50mg/1ml solution for injection ampoules"	"Methadone 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Methadone hydrochloride"	"50.000mg/1.000ml"	"4100300"	""
"4268241000033115"	"12056011000001105"	"Eptadone 5mg/ml oral solution (Dee Pharmaceuticals Ltd)"	"Eptadone 5mg/ml oral solution"	"Oral solution"	"Oral"	"Methadone hydrochloride"	"5.000mg/1.000ml"	""	""
"6067641000033118"	"12299111000001103"	"Methadone 100mg capsules"	"Methadone 100mg capsules"	"Capsule"	"Oral"	"Methadone hydrochloride"	"100.000mg"	""	""
"5008841000033117"	"12299811000001105"	"Methadone 30mg capsules"	"Methadone 30mg capsules"	"Capsule"	"Oral"	"Methadone hydrochloride"	"30.000mg"	""	""
"4815541000033118"	"19722711000001100"	"Methadone 5mg capsules"	"Methadone 5mg capsules"	"Capsule"	"Oral"	"Methadone hydrochloride"	"5.000mg"	""	""
"2661441000033119"	"20093911000001101"	"Synastone 50mg/5ml solution for injection ampoules (Auden McKenzie (Pharma Division) Ltd)"	"Synastone 50mg/5ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Methadone hydrochloride"	"10.000mg/1.000ml"	""	""
"1977841000033116"	"36032811000001103"	"Methadone 50mg/5ml solution for injection ampoules"	"Methadone 50mg/5ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Methadone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"2069241000033110"	"444411000001104"	"Physeptone 50mg/5ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)"	"Physeptone 50mg/5ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Methadone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"2069441000033111"	"36120511000001109"	"Methadone 10mg/1ml solution for injection ampoules"	"Methadone 10mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Methadone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"2069341000033117"	"754611000001105"	"Physeptone 10mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)"	"Physeptone 10mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Methadone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
